zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,property_age,price_diff,price_ratio,price_change_pct
98935,4,2008,569974,215090,1,1270,169.36,1,3,2,2,2,18,43901,2.65,1.65
98003,6,1963,569974,250098,1,710,352.25,2,3,0.5,2,2,63,43901,2.28,1.28
98382,3,1992,205091,169070,0.96,1810,324.3,2,3,2,2,2,34,36021,1.21,0.21
98310,7,1940,500066,514917,1.03,1970,261.38,2,3,2,2,2,86,-14851,0.97,-0.03
99208,0,1985,299829,299825,1,980,305.94,1,2,2,2,2,41,4,1,0
98110,3,2015,302316,302152,1,1810,324.3,2,3,2,2,2,11,164,1,0
98042,3,1992,569974,820018,1,1810,324.3,2,3,0.5,2,2,34,-33595,0.7,-0.3
98584,4,1976,569974,95059,1,920,103.32,1,3,1,1,2,50,43901,6,5
99204,3,1992,569974,120069,1,1810,324.3,2,3,0.5,2,2,34,43901,4.75,3.75
98528,4,1969,569974,97331,1,720,135.18,1,2,1,1,2,57,43901,5.86,4.86
98362,7,1926,399923,399902,1,990,403.94,1,2,1,1,2,100,21,1,0
98117,8,2025,569974,694908,1,1020,680.56,3,2,3,2,2,1,-33595,0.82,-0.18
98408,7,1910,490090,500050,1.02,1590,314.5,2,3,2,2,2,116,-9960,0.98,-0.02
99037,7,2025,574878,575025,1,3580,160.62,2,5,4,3,2,1,-147,1,0
98391,7,2000,679948,670058,0.99,1930,347.18,2,4,3,3,2,26,9890,1.01,0.01
98110,7,1997,1222787,1462187.5,0.96,3865,680.56,2,3,4,1,2,29,43901,0.84,-0.16
98391,4,1974,200005,199852,1,1340,149.14,1,3,2,2,2,52,153,1,0
98022,7,1990,699862,712100,1.02,2420,294.26,2,3,3,1,2,36,-12238,0.98,-0.02
98021,4,2021,399850,390057,0.98,1400,278.61,1,2,2,1,2,5,9793,1.03,0.03
98203,7,1978,825078,832057,1.01,2390,348.14,2,4,3,2,2,48,-6979,0.99,-0.01
98208,7,2005,1099841,1079915,0.98,3865,251.14,2,5,4,3,2,21,19926,1.02,0.02
98371,7,1963,650051,704930,1.03,3440,204.92,1,5,3,1,2,63,-33595,0.92,-0.08
99006,4,1973,274901,249928,0.96,1990,125.59,1,3,2,2,2,53,24973,1.1,0.1
98565,7,1930,395066,374906,0.96,1860,201.56,1,5,2,1,2,96,20160,1.05,0.05
98569,7,2008,294955,287496,0.97,1170,245.72,2,2,2,1,2,18,7459,1.03,0.03
99123,7,1962,290059,289905,1,2400,120.79,1,4,2,2,2,64,154,1,0
98682,7,2014,535937,535911,1,1660,322.84,1,3,2,2,2,12,26,1,0
98029,7,2006,948917,948901,1,1700,558.18,2,3,3,1,2,20,16,1,0
98444,7,1954,410095,410086,1,1030,398.14,1,3,1,1,2,72,9,1,0
98005,7,1979,1222787,1462187.5,0.96,3865,566.35,2,4,4,2,2,47,43901,0.84,-0.16
98155,0,1991,369865,359923,0.97,910,395.52,1,2,2,1,2,35,9942,1.03,0.03
98221,4,1976,569974,163364,1,1250,130.69,2,3,2,2,2,50,43901,3.49,2.49
98524,7,1940,439850,446909,1.02,1490,299.94,2,3,2,1,2,86,-7059,0.98,-0.02
98275,7,1983,850051,860902,1.01,1730,497.63,2,4,2,2,2,43,-10851,0.99,-0.01
98004,0,2008,1222787,1462187.5,0.96,1950,680.56,1,2,2,2,2,18,43901,0.84,-0.16
98117,7,1951,1222787,1430071,0.99,2240,638.42,1,4,3,2,2,75,19800,0.86,-0.14
99022,7,2006,419091,409921,0.98,1610,254.61,2,3,3,2,2,20,9170,1.02,0.02
98033,7,2025,1222787,1462187.5,1,3865,680.56,2,5,4.5,2,2,1,-876,0.84,-0.16
98258,7,2022,900051,899916,1,3510,256.39,2,5,4,3,2,4,135,1,0
98117,7,1917,1194907,1462187.5,1.03,2280,680.56,1,3,2,2,2,109,-33595,0.82,-0.18
98501,5,1973,569974,649907,1,3840,169.25,2,3,0.5,2,2,53,-33595,0.88,-0.12
98296,6,1992,569974,1462187.5,1,1810,324.3,2,3,0.5,2,2,34,-33595,0.39,-0.61
98027,8,1992,569974,875098,1,1530,571.96,2,2,3,2,2,34,-33595,0.65,-0.35
98042,7,1980,1222787,1462187.5,1.01,3865,309.99,1,5.5,4,2,2,46,-11001,0.84,-0.16
98367,7,2022,550061,549947,1,2050,268.27,2,4,3,2,2,4,114,1,0
98248,7,2025,729972,724907,0.99,2320,312.46,2,4,3,2,2,1,5065,1.01,0.01
98360,3,1992,569974,452554,1,1810,324.3,2,3,0.5,2,2,34,43901,1.26,0.26
98942,7,2015,548928,557059,1.01,2740,203.31,2,5,4,3,2,11,-8131,0.99,-0.01
98033,7,1987,1222787,1365064,0.98,1970,680.56,2,3,3,2,2,39,35005,0.9,-0.1
98059,3,1992,569974,30059,1,1810,324.3,2,3,0.5,2,2,34,43901,18.96,17.96
98310,7,1925,525073,515086,0.98,2510,205.21,2,4,2,1,2,101,9987,1.02,0.02
98221,7,2006,569974,950352,1,3340,284.54,2,3,3,2,2,20,-33595,0.6,-0.4
98103,7,1918,699081,699061,1,1300,537.74,1,1.5,1,1,2,108,20,1,0
98225,5,1925,569974,420262,1,940,447.09,1,1.5,1,1,2,101,43901,1.36,0.36
98360,7,2006,575056,546860,0.96,3000,182.29,2,4,3,2,2,20,28196,1.05,0.05
98021,7,1976,975050,970085,0.99,2190,442.96,2,3,3,1,2,50,4965,1.01,0.01
98005,7,1969,569974,1462187.5,1,3370,680.56,2,5.5,4,3,2,57,-33595,0.39,-0.61
98837,7,1954,279059,278935,1,1570,177.67,1,3,2,1,2,72,124,1,0
98292,7,1997,610080,606947,0.99,1330,456.35,1,3,2,2,2,29,3133,1.01,0.01
98059,7,1997,1222787,1462187.5,1,3210,560.77,2,4,3,2,2,29,18,0.84,-0.16
98512,7,1994,499567,505089,1.01,1560,323.77,1,3,2,1,2,32,-5522,0.99,-0.01
99204,3,1992,569974,120053,1,1810,324.3,2,3,0.5,2,2,34,43901,4.75,3.75
99114,7,1947,254984,235090,0.96,2530,92.92,2,3,1,1,2,79,19894,1.08,0.08
98311,7,1975,524943,563442,1.03,1950,288.94,2,5,2,2,2,51,-33595,0.93,-0.07
98444,7,1941,400045,399887,1,1010,395.93,2,3,1,1,2,85,158,1,0
98310,7,1992,545060,545081,1,1460,373.34,2,3,3,1,2,34,-21,1,0
98006,7,1977,1222787,1462187.5,0.96,2580,576.76,3,5,3,2,2,49,43901,0.84,-0.16
98940,7,2007,825083,824935,1,2430,339.48,2,3,3,2,2,19,148,1,0
98443,7,1954,569974,544943,1,1280,425.74,1,3,1,1,2,72,25031,1.05,0.05
98199,7,2019,1222787,1462187.5,0.99,3340,666.19,1,4,4,2,2,7,25026,0.84,-0.16
98277,7,1976,449940,440089,0.98,1370,321.23,1,3,2,1,2,50,9851,1.02,0.02
98662,7,1992,474920,474939,1,1180,402.49,1,3,2,2,2,34,-19,1,0
99156,4,2019,565098,572448,1.01,2520,227.16,1,3,3,2,2,7,-7350,0.99,-0.01
98225,7,2000,1222787,1462187.5,0.98,2340,657.03,1,3,2,2,2,26,37462,0.84,-0.16
98277,7,1976,498906,504946,1.01,1840,274.43,2,3,2,1,2,50,-6040,0.99,-0.01
98335,0,1998,720075,720081,1,1820,395.65,1,2,2,1,2,28,-6,1,0
98374,7,2018,657922,644901,0.98,2490,259,2,3,3,3,2,8,13021,1.02,0.02
98404,7,1925,494935,495058,1,2620,188.95,1,3,2,1,2,101,-123,1,0
98006,7,1963,1199904,1174913,0.98,2160,543.94,2,4,2,2,2,63,24991,1.02,0.02
98271,7,1977,509926,520068,1.02,830,626.59,1,2,1,1,2,49,-10142,0.98,-0.02
98407,0,2018,544911,521947,0.96,950,549.42,1,2,2,1,2,8,22964,1.04,0.04
98390,7,2016,749932,770085,1.03,2510,306.81,2,4,3,2,2,10,-20153,0.97,-0.03
98103,7,2016,1222787,1200060,0.96,1840,652.21,2,3,3,1,2,10,43901,1.02,0.02
98021,4,1984,624696,639924,1.02,1300,492.25,1,3,2,2,2,42,-15228,0.98,-0.02
98116,0,2022,1222787,1462187.5,1,2210,680.56,1,3,4,3,2,4,12,0.84,-0.16
98119,0,1921,574948,556920,0.97,720,680.56,1,1.5,1,1,2,105,18028,1.03,0.03
98592,7,2006,498945,498944,1,1970,253.27,2,3,2,2,2,20,1,1,0
98422,7,1951,550067,480062,0.96,1480,324.37,1,3,1,1,2,75,43901,1.15,0.15
98370,7,2001,694926,695087,1,2450,283.71,2,3,3,2,2,25,-161,1,0
98502,7,2003,506086,506097,1,1420,356.41,1,3,2,2,2,23,-11,1,0
98335,7,1997,1222787,1274950,0.96,1610,680.56,2,2,2,2,2,29,43901,0.96,-0.04
98203,7,1954,650050,649929,1,1590,408.76,2,4,2,1,2,72,121,1,0
98177,7,1942,740066,734906,0.99,1160,633.54,2,3,1,1,2,84,5160,1.01,0.01
98056,7,1949,674928,674936,1,830,680.56,1,2,1,1,2,77,-8,1,0
98026,7,1977,924923,925072,1,2060,449.06,3,4,3,1,2,49,-149,1,0
99223,7,1911,285082,270096,0.96,1500,180.06,1,2,1,1,2,115,14986,1.06,0.06
98023,7,1995,714938,714901,1,1930,370.42,2,4,3,1,2,31,37,1,0
99217,7,2018,724919,689917,0.96,3440,200.56,1,4,3,3,2,8,35002,1.05,0.05
98012,0,2011,834918,819915,0.98,1910,429.27,2,4,3,2,2,15,15003,1.02,0.02
98569,7,2020,439089,434919,0.99,1670,260.43,2,3,3,1,2,6,4170,1.01,0.01
98258,7,2009,640076,620064,0.97,1560,397.48,2,4,4,2,2,17,20012,1.03,0.03
98335,7,1977,624909,624905,1,2070,301.89,2,3,2,2,2,49,4,1,0
98116,7,2026,775061,775051,1,1000,680.56,2,3,3,2,2,0,10,1,0
98037,7,1992,835086,849948,1.02,1920,442.68,2,4,3,3,2,34,-14862,0.98,-0.02
98264,7,2024,858948,858920,1,2100,409.01,2,3,3,1,2,2,28,1,0
98513,0,1995,266945,254592,0.96,960,265.2,2,2,2,1,2,31,12353,1.05,0.05
98087,7,1978,825094,840091,1.02,1520,552.69,2,3,3,1,2,48,-14997,0.98,-0.02
98008,7,1979,1222787,1462187.5,0.98,2640,590.94,2,4,3,1,2,47,37990,0.84,-0.16
98107,7,1929,987919,949931,0.96,2180,435.75,2,4,2,1,2,97,37988,1.04,0.04
98112,7,1909,1222787,1462187.5,1,3865,535.91,2,5.5,4.5,3.5,2,117,-14988,0.84,-0.16
98277,7,1974,499915,497929,1,2080,239.39,2,4,3,1,2,52,1986,1,0
98512,7,1996,659062,653937,0.99,2040,320.56,2,3,3,1,2,30,5125,1.01,0.01
98121,0,2015,775059,762571,0.98,1040,680.56,1,2,2,1,2,11,12488,1.02,0.02
98331,3,1992,99052,94055,0.96,1810,324.3,2,3,2,2,2,34,4997,1.05,0.05
98248,7,2018,759906,759934,1,2540,299.19,2,5,3,3,2,8,-28,1,0
98103,7,2025,1198061,1197903,1,1730,680.56,2,3,3,2,2,1,158,1,0
98155,7,1973,949871,950086,1,2150,441.9,2,3,3,1,2,53,-215,1,0
98338,7,2008,690072,689942,1,3200,215.61,2,4,3,2,2,18,130,1,0
98117,7,1914,1222787,1462187.5,1.03,2890,596.86,2,5.5,3,2,2,112,-33595,0.84,-0.16
99336,7,1978,424929,410063,0.96,1600,256.29,2,4,3,1,2,48,14866,1.04,0.04
98374,7,2025,650044,650054,1,2590,250.99,2,5,3,2,2,1,-10,1,0
98053,7,1987,1222787,1462187.5,0.97,2780,534.2,1,4,3,2,2,39,43901,0.84,-0.16
99353,7,2020,615057,596546,0.97,2350,253.85,1,3,4,3,2,6,18511,1.03,0.03
98225,0,2004,358092,350086,0.98,830,421.79,1,2,1,1,2,22,8006,1.02,0.02
98275,7,1989,924922,920074,0.99,2040,451.02,2,3,3,2,2,37,4848,1.01,0.01
98371,4,2000,339902,334942,0.99,2180,153.64,1,2,2,2,2,26,4960,1.01,0.01
98008,7,1965,1222787,1462187.5,1,2180,676.63,2,4,3,1,2,61,15,0.84,-0.16
98282,7,1981,620060,610091,0.98,1620,376.6,2,3,2,1,2,45,9969,1.02,0.02
98199,7,1952,1134919,1134916,1,1720,659.83,1,2,2,1,2,74,3,1,0
98837,7,1994,309997,300076,0.97,1120,267.92,1,3,2,2,2,32,9921,1.03,0.03
98027,8,1996,850077,849921,1,1700,499.95,2,3,3,2,2,30,156,1,0
98021,7,2026,1222787,1444907,1,3160,457.25,2,5,4,3.5,2,0,43,0.85,-0.15
98632,7,1935,459835,470909,1.02,1860,253.18,1,3,2,2,2,91,-11074,0.98,-0.02
98671,7,2005,910097,910054,1,3865,234.55,3,4,3,3,2,21,43,1,0
98445,0,2001,385076,384930,1,1680,229.12,2,3,3,2,2,25,146,1,0
98391,4,1997,569974,604948,1,1510,400.63,1,3,2,2,2,29,-33595,0.94,-0.06
98133,7,1948,924925,917431,0.99,2170,422.78,2,3,1,1,2,78,7494,1.01,0.01
98625,7,2001,359950,360082,1,2480,145.19,2,3,2,2,2,25,-132,1,0
98663,7,1940,384906,384940,1,1060,363.15,1,2,2,2,2,86,-34,1,0
99163,7,2014,398088,398057,1,1620,245.71,2,3,3,2,2,12,31,1,0
98109,0,1991,458914,438925,0.96,820,535.27,1,2,2,1,2,35,19989,1.05,0.05
98133,0,1979,399099,405076,1.01,1250,324.06,1,2,2,1,2,47,-5977,0.99,-0.01
98178,7,1956,1222787,1462187.5,0.96,3570,637.23,2,3,3,2,2,70,43901,0.84,-0.16
98272,8,1995,580096,578950,1,1560,371.12,2,3,3,2,2,31,1146,1,0
98027,0,1994,364839,354938,0.97,650,546.06,1,1.5,1,1,2,32,9901,1.03,0.03
98125,0,1975,415099,410089,0.99,1150,356.6,3,2,2,2,2,51,5010,1.01,0.01
98516,7,1985,484941,484916,1,1520,319.02,1,3,2,2,2,41,25,1,0
98105,7,1912,899078,977905,1.03,1990,491.41,2,3,1,1,2,114,-33595,0.92,-0.08
99350,7,1975,299090,308091,1.03,1510,204.03,1,3,1,1,2,51,-9001,0.97,-0.03
98201,7,1909,555053,560092,1.01,1150,487.04,2,3,2,1,2,117,-5039,0.99,-0.01
98105,7,1917,1222787,1462187.5,0.98,2600,667.28,1,4,3,2,2,109,40023,0.84,-0.16
98125,7,1950,949857,970048,1.02,1860,521.53,1,4,2,1,2,76,-20191,0.98,-0.02
98004,0,2008,1048947,1018071,0.97,1270,680.56,1,1.5,2,2,2,18,30876,1.03,0.03
98036,7,1954,475081,474904,1,570,680.56,1,1.5,1,2,2,72,177,1,0
98117,7,2025,569974,959931,1,3865,220.67,3,5.5,4.5,3.5,2,1,-33595,0.59,-0.41
98375,7,2010,499869,505928,1.01,1680,301.15,2,4,3,1,2,16,-6059,0.99,-0.01
98321,7,1909,450074,450084,1,1420,316.96,2,3,2,1,2,117,-10,1,0
98374,7,2026,665066,665065,1,2340,284.22,2,5,3,2,2,0,1,1,0
98122,7,1922,910082,900057,0.99,1800,500.03,1,4,3,2,2,104,10025,1.01,0.01
98136,7,1993,1222787,1462187.5,1.03,2760,680.56,2,4,3,2,2,33,-33595,0.84,-0.16
98115,8,2022,1222787,1462187.5,0.96,3280,571.62,2,4,4.5,1,2,4,43901,0.84,-0.16
98503,7,1979,420007,420047,1,1440,291.7,1,3,2,2,2,47,-40,1,0
98043,7,1949,649417,649570,1,1180,550.48,1,4,2,2,2,77,-153,1,0
98387,7,1979,480087,479901,1,1650,290.85,2,3,2,1,2,47,186,1,0
98604,7,1996,449914,449920,1,1190,378.08,1,3,2,2,2,30,-6,1,0
98107,0,2026,975053,960089,0.98,1520,631.64,2,3,3,2,2,0,14964,1.02,0.02
98056,7,2025,1222787,1462187.5,1,2440,604.54,2,5,3,2,2,1,-173,0.84,-0.16
98251,7,1961,375087,355060,0.96,960,369.85,1,2,1,1,2,65,20027,1.06,0.06
98801,7,1995,895059,875091,0.98,3865,182.31,1,4,4.5,3,2,31,19968,1.02,0.02
98119,7,1923,1222787,1462187.5,1.03,2110,680.56,1,4,4,1,2,103,-33595,0.84,-0.16
98148,0,1977,200076,200083,1,830,241.06,1,2,2,1,2,49,-7,1,0
98626,7,2007,399974,390098,0.98,1620,240.8,2,3,3,1,2,19,9876,1.03,0.03
98012,7,2025,1222787,1462187.5,1,2480,596.41,2,5,3,2,2,1,3821,0.84,-0.16
98208,7,1953,649894,649887,1,1580,411.32,1,3,2,1,2,73,7,1,0
98374,7,2025,690323,690326,1,3000,230.11,2,5,3,2,2,1,-3,1,0
98661,7,1979,475065,475093,1,1730,274.62,2,4,2,2,2,47,-28,1,0
99301,7,1915,289903,254941,0.96,2140,119.13,1,3,2,1,2,111,34962,1.14,0.14
98311,7,1942,394901,404922,1.03,1090,371.49,2,4,1,1,2,84,-10021,0.98,-0.02
98232,7,1968,634944,569909,0.96,1420,401.34,2,2,1,1,2,58,43901,1.11,0.11
98133,0,2026,794913,794902,1,1180,673.65,2,2,3,1,2,0,11,1,0
98321,7,2018,619949,629937,1.02,2440,258.17,2,4,3,2,2,8,-9988,0.98,-0.02
98001,7,1980,514932,515054,1,1140,451.8,1,3,2,1,2,46,-122,1,0
98223,7,1997,525099,525067,1,1100,477.33,1,3,2,2,2,29,32,1,0
98274,7,1990,569974,116094,1,1880,61.75,2,3,4,2,2,36,43901,4.91,3.91
98661,0,1972,344931,345076,1,1090,316.58,1,2,2,2,2,54,-145,1,0
98101,0,2023,1222787,1462187.5,0.96,940,680.56,1,2,2,1,2,3,43901,0.84,-0.16
98007,7,2026,1222787,1462187.5,0.97,3865,680.56,2,5,4.5,3.5,2,0,43901,0.84,-0.16
98604,7,2005,519827,525067,1.01,1940,270.65,2,4,3,2,2,21,-5240,0.99,-0.01
98221,7,1960,694920,669933,0.96,2880,232.62,2,5,3,3,2,66,24987,1.04,0.04
98203,7,2006,695098,660056,0.96,1680,392.89,2,4,3,2,2,20,35042,1.05,0.05
98023,0,1984,339076,309275,0.96,960,322.16,1,2,2,1,2,42,29801,1.1,0.1
98801,7,1992,569974,275074,1,1810,324.3,2,3,0.5,2,2,34,43901,2.07,1.07
98366,7,2016,599054,599940,1,1720,348.8,2,3,3,2,2,10,-886,1,0
98503,7,1969,549940,539939,0.98,1940,278.32,1,4,2,2,2,57,10001,1.02,0.02
99336,7,1948,315098,315083,1,1360,231.68,1,3,1,1,2,78,15,1,0
98118,7,1965,674907,705902,1.03,2580,273.61,2,5,3,1,2,61,-30995,0.96,-0.04
98103,7,1909,569974,875100,1,1560,560.96,2,3,0.5,2,2,117,-33595,0.65,-0.35
98274,7,2010,550069,549922,1,1570,350.27,2,3,3,2,2,16,147,1,0
98604,7,2025,567940,567949,1,2000,283.97,2,3,2,2,2,1,-9,1,0
99336,7,1975,347093,349905,1.01,1360,257.28,1,3,2,1,2,51,-2812,0.99,-0.01
98661,7,2006,421910,421902,1,1680,251.13,2,3,2,2,2,20,8,1,0
98467,7,1988,598062,598064,1,1500,398.71,2,3,3,1,2,38,-2,1,0
98626,7,1923,335080,335070,1,1540,217.58,2,3,1,1,2,103,10,1,0
98375,7,1998,559919,574949,1.03,2490,230.9,2,4,3,3,2,28,-15030,0.97,-0.03
98607,7,2026,1149635,1149799,1,2560,449.14,1,3,2,2,2,0,-164,1,0
98408,7,1925,440047,450089,1.02,1150,391.38,2,4,1,1,2,101,-10042,0.98,-0.02
98368,7,2026,404894,405001,1,1660,243.98,2,3,3,1,2,0,-107,1,0
98270,7,2008,659063,658915,1,1820,362.04,2,3,3,2,2,18,148,1,0
99336,7,2008,565054,565071,1,2530,223.35,2,4,3,2,2,18,-17,1,0
98003,7,2025,949337,949345,1,2980,318.57,2,5,3,2,2,1,-8,1,0
98445,7,1970,460032,455061,0.99,1560,291.71,1,3,2,1,2,56,4971,1.01,0.01
98277,7,1978,528900,514909,0.97,2330,220.99,2,4,3,1,2,48,13991,1.03,0.03
98155,0,2005,419077,412450,0.98,1100,374.95,1,2,2,1,2,21,6627,1.02,0.02
99202,7,1909,569974,125092,1,1090,114.76,1,2,1,1,2,117,43901,4.56,3.56
98335,7,1974,1222787,1439943,1.03,2760,521.72,2,3,2,1,2,52,-33595,0.85,-0.15
98021,8,2021,939054,945921,1.01,2240,422.29,2,4,4,1,2,5,-6867,0.99,-0.01
98226,7,1998,569974,815145,1,1900,429.02,1,3,2,2,2,28,-33595,0.7,-0.3
99344,7,2015,569974,70099,1,2880,24.34,1,4,3,3,2,11,43901,8.13,7.13
98632,7,1964,569974,240078,1,2010,119.44,2,4,2,2,2,62,43901,2.37,1.37
98569,0,2005,220067,197814,0.96,860,230.02,3,1.5,1,1,2,21,22253,1.11,0.11
99301,7,2026,645601,645482,1,2410,267.83,1,4,3,2,2,0,119,1,0
99301,7,2026,576682,576713,1,2190,263.34,1,4,2,2,2,0,-31,1,0
98290,0,1993,374929,370055,0.99,980,377.61,1,2,2,2,2,33,4874,1.01,0.01
98607,7,2025,569974,1150057,1,2570,447.49,1,3,3,2,2,1,-33595,0.5,-0.5
98271,0,2008,410088,410061,1,900,455.62,2,2,2,1,2,18,27,1,0
99163,7,1948,244912,225050,0.96,2120,106.16,1,2,1,1,2,78,19862,1.09,0.09
98405,7,1909,415057,440079,1.03,1510,291.44,2,3,2,1,2,117,-25022,0.94,-0.06
99006,7,1993,569974,334938,1,1840,182.03,1,4,3,3,2,33,43901,1.7,0.7
99362,0,1972,121071,117924,0.97,780,151.18,2,2,1,1,2,54,3147,1.03,0.03
99324,7,2001,364933,364912,1,1240,294.28,1,3,2,2,2,25,21,1,0
98029,0,2008,394949,400059,1.01,1010,396.1,1,2,1,1,2,18,-5110,0.99,-0.01
98506,7,2025,569974,740024,1,2420,305.8,2,4,4,3,2,1,-33595,0.77,-0.23
98367,7,2025,624903,649935,1.03,2100,309.49,1,3,2,2,2,1,-25032,0.96,-0.04
98602,3,1992,259924,260066,1,1810,324.3,2,3,2,2,2,34,-142,1,0
98625,3,1992,237566,237579,1,1810,324.3,2,3,2,2,2,34,-13,1,0
99301,7,2026,490218,490391,1,1590,308.42,1,3,2,1,2,0,-173,1,0
98390,7,1984,374949,305083,0.96,2280,133.81,2,3,3,2,2,42,43901,1.23,0.23
98642,7,2025,697918,698049,1,2810,248.42,2,5,3,3,2,1,-131,1,0
98258,7,2007,969860,924921,0.96,2100,440.44,1,4,2,2,2,19,43901,1.05,0.05
98052,8,2025,1222787,1462187.5,1,2680,583.93,2,4,4,2,2,1,-35,0.84,-0.16
98177,7,1920,724938,725064,1,870,680.56,1,2,1,1,2,106,-126,1,0
98178,7,1963,569974,790098,1,2700,292.63,1,4,4.5,3,2,63,-33595,0.72,-0.28
98045,7,1996,569974,1019945,1,2340,435.87,2,4,4,2,2,30,-33595,0.56,-0.44
98277,7,1984,569974,1462187.5,1,3865,235.91,2,3,4.5,3.5,2,42,-33595,0.39,-0.61
98146,0,1992,569974,1462187.5,1,2370,632.94,2,4,4,3,2,34,-33595,0.39,-0.61
98029,0,2005,569974,948938,1,220,324.3,2,3,0.5,2,2,21,-33595,0.6,-0.4
98528,7,2007,569974,790090,1,2300,343.52,2,3,3,3,2,19,-33595,0.72,-0.28
98239,4,2006,439926,445074,1.01,1540,289.01,1,3,2,2,2,20,-5148,0.99,-0.01
98374,7,2025,759936,760086,1,2720,279.44,2,4,3,2,2,1,-150,1,0
98418,7,1909,569974,185069,1,1080,171.36,1,3,1,1,2,117,43901,3.08,2.08
98002,7,1924,249937,249905,1,760,328.82,1,3,1,1,2,102,32,1,0
98645,7,2021,569974,849913,1,1810,324.3,2,4,3,2,2,5,-33595,0.67,-0.33
98101,0,1992,569974,1184934,1,690,680.56,2,1.5,3,2,2,34,-33595,0.48,-0.52
99354,8,2025,349985,339901,0.97,1530,222.16,2,3,3,2,2,1,10084,1.03,0.03
98001,0,1984,569974,309444,1,960,322.34,2,2,2,2,2,42,43901,1.84,0.84
98685,7,1983,569974,308820,1,1400,220.59,1,3,2,1,2,43,43901,1.85,0.85
98383,6,1992,569974,150050,1,1810,324.3,2,3,0.5,2,2,34,43901,3.8,2.8
98033,7,1966,569974,1462187.5,1,1320,680.56,1,3,2,1,2,60,-33595,0.39,-0.61
98404,7,1968,569974,315085,1,1770,178.01,1,4,2,2,2,58,43901,1.81,0.81
98133,0,1992,569974,794932,1,1070,680.56,2,2,4,2,2,34,-33595,0.72,-0.28
98034,0,1980,569974,514057,1,1070,480.43,3,2,2,2,2,46,43901,1.11,0.11
98607,7,1922,569974,212078,1,640,331.37,1,2,1,1,2,104,43901,2.69,1.69
98208,7,1994,569974,759226,1,1470,516.48,1,3,2,2,2,32,-33595,0.75,-0.25
98045,7,1975,569974,825066,1,1230,670.79,1,3,1,1,2,51,-33595,0.69,-0.31
99338,7,2019,569974,611927,1,2050,298.5,2,4,0.5,2,2,7,-33595,0.93,-0.07
98101,0,1992,569974,684950,1,550,680.56,2,1.5,1,1,2,34,-33595,0.83,-0.17
99207,7,1923,569974,219915,1,1180,186.37,1,2,2,2,2,103,43901,2.59,1.59
98390,3,1992,569974,425269,1,1810,324.3,2,3,0.5,2,2,34,43901,1.34,0.34
98133,8,2024,700070,680089,0.97,1460,465.81,2,2,3,2,2,2,19981,1.03,0.03
98005,8,2025,1222787,1462187.5,0.97,2550,680.56,2,4,4,2,2,1,43901,0.84,-0.16
98070,7,1988,975084,956052,0.98,1560,612.85,1,3,2,2,2,38,19032,1.02,0.02
98029,0,2005,569974,948925,1,220,324.3,2,3,0.5,2,2,21,-33595,0.6,-0.4
98277,4,2006,409935,416903,1.02,1300,320.69,1,2,2,2,2,20,-6968,0.98,-0.02
98118,7,1971,569974,1049946,1,2300,456.5,2,4,4,3,2,55,-33595,0.54,-0.46
98119,7,1911,569974,1104940,1,890,680.56,1,2,1,1,2,115,-33595,0.52,-0.48
98372,7,1999,569974,815092,1,2770,294.26,2,4,2,2,2,27,-33595,0.7,-0.3
99027,7,1972,569974,474922,1,2410,197.06,1,4,2,2,2,54,43901,1.2,0.2
98036,8,1991,485055,458058,0.96,1030,444.72,2,2,3,1,2,35,26997,1.06,0.06
99324,7,2014,448929,440051,0.98,1690,260.39,1,4,2,2,2,12,8878,1.02,0.02
99362,7,1952,569974,113035,1,1640,68.92,2,3,2,2,2,74,43901,5.04,4.04
98146,7,2022,1222787,1462187.5,0.97,2330,643.74,2,4,3,2,2,4,43901,0.84,-0.16
99336,8,2025,421057,423834,1.01,1930,219.6,2,4,3,2,2,1,-2777,0.99,-0.01
98686,7,2025,799833,799805,1,3370,237.33,2,4,3,3,2,1,28,1,0
98272,7,2026,1010023,979877,0.97,3130,313.06,2,5,3,3,2,0,30146,1.03,0.03
98290,4,1996,647934,598283,0.96,1620,369.31,1,3,2,1,2,30,43901,1.08,0.08
98362,7,1948,569974,149903,1,940,159.47,1,2,1,1,2,78,43901,3.8,2.8
98020,7,1973,569974,1462187.5,1,2040,680.56,2,4,3,2,2,53,-33595,0.39,-0.61
98058,7,1983,829907,863060,1.03,1750,493.18,2,3,3,1,2,43,-33153,0.96,-0.04
98229,7,1976,569974,575364,1,1750,328.78,1,2,2,2,2,50,-5390,0.99,-0.01
98501,7,1973,724931,719914,0.99,2350,306.35,1,4,3,2,2,53,5017,1.01,0.01
98229,7,2004,614907,615061,1,2130,288.76,2,3,3,2,2,22,-154,1,0
99224,7,2018,498923,479901,0.96,1750,274.23,2,3,3,2,2,8,19022,1.04,0.04
98664,7,1956,620060,619935,1,2530,245.03,2,3,2,2,2,70,125,1,0
98908,7,1977,515080,464922,0.96,1530,303.87,1,3,2,2,2,49,43901,1.11,0.11
98115,7,1958,1222787,1462187.5,1.03,2950,680.56,2,4,3,2,2,68,-33595,0.84,-0.16
98903,7,1936,418051,424585,1.02,1700,249.76,2,4,3,2,2,90,-6534,0.98,-0.02
